client_ip,host,user_agent,request_count,first_seen_utc,last_seen_utc,high_signal_count,likely_false_positive_count,manual_review_count,distinct_methods,source_identity_boundary
100.86.166.134,da929f8.hu,"Mozilla/5.0 (Windows; U; Windows NT 6.0; fr-FR) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16",2,2025-08-16T15:16:58+00:00,2025-08-16T20:11:00+00:00,2,0,0,2,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",2,2025-08-16T12:53:05+00:00,2025-08-16T21:39:53+00:00,2,0,0,2,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,2,2025-08-16T11:25:07+00:00,2025-08-16T20:02:30+00:00,2,0,0,2,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (ZZ; Linux x86_64; rv:131.0) Gecko/20100101 Firefox/131.0,2,2025-08-16T15:00:48+00:00,2025-08-16T18:55:33+00:00,2,0,0,2,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (ZZ; Linux x86_64; rv:134.0) Gecko/20100101 Firefox/134.0,2,2025-08-16T11:04:35+00:00,2025-08-16T12:01:20+00:00,2,0,0,2,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.98.170.101,d594ce5.hu,,2,2025-08-09T16:15:52+00:00,2025-08-09T16:15:53+00:00,2,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.99.216.149,db3b13b.hu,Mozilla/5.0 (X11; Linux x86_64; rv:103.0) Gecko/20100101 Firefox/103.0,2,2025-08-22T01:14:23+00:00,2025-08-22T01:14:44+00:00,2,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Fedora; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",2,2025-08-16T15:56:09+00:00,2025-08-16T23:48:58+00:00,1,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.7 Mobile/15E148 Safari/604.1",2,2025-08-16T12:31:42+00:00,2025-08-16T23:28:14+00:00,1,0,1,2,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4.1 Safari/605.1.15",2,2025-08-16T12:52:26+00:00,2025-08-16T18:25:42+00:00,1,0,1,2,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.10 Safari/605.1.1",2,2025-08-16T12:42:06+00:00,2025-08-17T01:04:17+00:00,1,0,1,2,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.7 Mobile/15E148 Safari/604.1",2,2025-08-16T21:01:15+00:00,2025-08-16T23:49:23+00:00,1,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Windows; U; Windows NT 6.1; ko-KR) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",2,2025-08-16T14:36:28+00:00,2025-08-16T20:52:30+00:00,1,0,1,2,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,Mozilla/5.0 (X11; Linux x86_64; rv:132.0) Gecko/20100101 Firefox/132.0,2,2025-08-16T09:18:59+00:00,2025-08-16T11:16:42+00:00,1,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (Debian; Linux i686; rv:130.0) Gecko/20100101 Firefox/130.0,2,2025-08-16T11:34:52+00:00,2025-08-16T16:02:52+00:00,1,0,1,2,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (Fedora; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",2,2025-08-16T11:27:19+00:00,2025-08-16T22:58:14+00:00,1,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (Fedora; Linux x86_64; rv:120.0) Gecko/20100101 Firefox/120.0,2,2025-08-16T10:02:12+00:00,2025-08-16T23:42:13+00:00,1,0,1,2,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (Macintosh, Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",2,2025-08-16T10:58:59+00:00,2025-08-16T15:33:34+00:00,1,0,1,2,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",2,2025-08-16T11:16:00+00:00,2025-08-16T23:38:17+00:00,1,0,1,2,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.7 Mobile/15E148 Safari/604.1",2,2025-08-16T12:08:53+00:00,2025-08-16T21:07:51+00:00,1,0,1,2,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Safari/127.0 Safari/537.36",2,2025-08-16T12:27:40+00:00,2025-08-16T16:02:40+00:00,1,0,1,2,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",2,2025-08-16T09:31:48+00:00,2025-08-16T21:32:11+00:00,1,0,1,2,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (ZZ; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",2,2025-08-16T10:11:35+00:00,2025-08-16T12:59:19+00:00,1,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (ZZ; Linux i686; rv:134.0) Gecko/20100101 Firefox/134.0,2,2025-08-16T16:53:57+00:00,2025-08-17T02:00:05+00:00,1,0,1,2,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (ZZ; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",2,2025-08-16T09:31:47+00:00,2025-08-17T01:59:54+00:00,1,0,1,2,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (ZZ; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",2,2025-08-16T09:51:20+00:00,2025-08-16T10:51:22+00:00,1,0,1,2,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.100.167.225,d7677a9.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",2,2025-07-30T07:46:30+00:00,2025-08-12T04:43:40+00:00,0,0,2,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.117.12.104,d7677a9.hu,Mozilla/5.0 (Windows NT 10.0; rv:78.0) Gecko/20100101 Firefox/78.0,2,2025-08-23T17:22:48+00:00,2025-08-24T10:42:46+00:00,0,0,2,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.121.207.169,dd792cd.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",2,2025-08-25T12:10:17+00:00,2025-08-25T21:32:26+00:00,0,0,2,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.71.58.179,dd792cd.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",2,2025-08-25T01:04:10+00:00,2025-08-25T12:10:00+00:00,0,0,2,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.88.128.55,dd792cd.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.5735.134 Safari/537.36",2,2025-07-30T03:42:20+00:00,2025-07-30T03:42:20+00:00,0,0,2,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.102.137.247,d0466e7.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,2025-08-22T21:14:16+00:00,2025-08-22T21:14:16+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.102.42.163,dda0cd6.hu,,1,2025-07-27T03:49:49+00:00,2025-07-27T03:49:49+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.110.71.12,zoldligeteger.hu,Mozilla/5.0 (Ubuntu; Linux i686; rv:128.0) Gecko/20100101 Firefox/128.0,1,2025-07-27T01:42:36+00:00,2025-07-27T01:42:36+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.112.128.26,d594ce5.hu,,1,2025-08-11T04:38:06+00:00,2025-08-11T04:38:06+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.112.131.213,d756342.es,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,2025-08-24T18:24:30+00:00,2025-08-24T18:24:30+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.112.131.213,db67d3a.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,2025-08-24T06:15:14+00:00,2025-08-24T06:15:14+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.112.131.213,dd792cd.eu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,2025-08-24T06:15:14+00:00,2025-08-24T06:15:14+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.112.131.213,dd792cd.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,2025-08-24T06:15:14+00:00,2025-08-24T06:15:14+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.113.220.47,d7677a9.hu,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1,2025-08-18T14:06:44+00:00,2025-08-18T14:06:44+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.115.195.234,d3bf96a.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,2025-08-24T20:29:35+00:00,2025-08-24T20:29:35+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.64.147.128,d5d8e13.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,2025-08-22T14:41:49+00:00,2025-08-22T14:41:49+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.64.147.128,d7677a9.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,2025-08-09T23:06:04+00:00,2025-08-09T23:06:04+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.64.147.128,d81f6e0.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,2025-08-22T12:06:07+00:00,2025-08-22T12:06:07+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.64.147.128,d955440.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,2025-08-09T21:01:23+00:00,2025-08-09T21:01:23+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.64.147.128,dce1df5.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,2025-08-09T14:59:14+00:00,2025-08-09T14:59:14+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.64.147.128,dd465c1.eu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,2025-08-10T02:53:08+00:00,2025-08-10T02:53:08+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.64.190.187,db3b13b.hu,,1,2025-08-05T08:36:40+00:00,2025-08-05T08:36:40+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.66.158.214,d7677a9.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.53 Safari/537.36",1,2025-08-20T06:16:10+00:00,2025-08-20T06:16:10+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.66.200.52,d4ef73d.com,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E),1,2025-08-04T10:04:23+00:00,2025-08-04T10:04:23+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.70.142.15,db3b13b.hu,Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1),1,2025-08-03T05:46:15+00:00,2025-08-03T05:46:15+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.70.142.15,db3b13b.hu,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),1,2025-08-03T05:50:36+00:00,2025-08-03T05:50:36+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.73.119.89,d7677a9.hu,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.66 Safari/537.36",1,2025-08-17T13:38:36+00:00,2025-08-17T13:38:36+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.73.43.18,dfa0d82.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,2025-08-24T03:18:38+00:00,2025-08-24T03:18:38+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.76.176.215,d00e709.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,2025-08-09T05:24:39+00:00,2025-08-09T05:24:39+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.76.176.215,d81f6e0.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,2025-08-08T23:33:55+00:00,2025-08-08T23:33:55+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.76.176.215,dd792cd.eu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,2025-08-09T06:47:20+00:00,2025-08-09T06:47:20+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.76.176.215,de167b6.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,2025-08-09T17:14:01+00:00,2025-08-09T17:14:01+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.82.152.149,df7754e.hu,,1,2025-08-10T12:39:41+00:00,2025-08-10T12:39:41+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,MSIE,1,2025-08-16T10:17:25+00:00,2025-08-16T10:17:25+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,Mozilla/5.0  Macintosh  Intel Mac OS X 10_15_7  AppleWebKit/605.1.15  KHTML  like Gecko  Version/18.3 Safari/605.1.15,1,2025-08-16T20:21:13+00:00,2025-08-16T20:21:13+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,Mozilla/5.0 (CentOS; Linux i686; rv:132.0) Gecko/20100101 Firefox/132.0,1,2025-08-16T20:30:24+00:00,2025-08-16T20:30:24+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,Mozilla/5.0 (CentOS; Linux i686; rv:134.0) Gecko/20100101 Firefox/134.0,1,2025-08-17T00:37:25+00:00,2025-08-17T00:37:25+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (CentOS; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",1,2025-08-16T11:20:19+00:00,2025-08-16T11:20:19+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (CentOS; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",1,2025-08-16T23:20:52+00:00,2025-08-16T23:20:52+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,Mozilla/5.0 (CentOS; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0,1,2025-08-16T12:31:46+00:00,2025-08-16T12:31:46+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,Mozilla/5.0 (CentOS; Linux x86_64; rv:128.0) Gecko/20100101 Firefox/128.0,1,2025-08-16T14:19:15+00:00,2025-08-16T14:19:15+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,Mozilla/5.0 (CentOS; Linux x86_64; rv:133.0) Gecko/20100101 Firefox/133.0,1,2025-08-16T12:03:53+00:00,2025-08-16T12:03:53+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Debian; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",1,2025-08-16T12:17:54+00:00,2025-08-16T12:17:54+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,Mozilla/5.0 (Debian; Linux i686; rv:121.0) Gecko/20100101 Firefox/121.0,1,2025-08-16T12:03:56+00:00,2025-08-16T12:03:56+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,Mozilla/5.0 (Debian; Linux i686; rv:124.0) Gecko/20100101 Firefox/124.0,1,2025-08-16T22:38:09+00:00,2025-08-16T22:38:09+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,Mozilla/5.0 (Debian; Linux i686; rv:125.0) Gecko/20100101 Firefox/125.0,1,2025-08-16T10:24:52+00:00,2025-08-16T10:24:52+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,Mozilla/5.0 (Debian; Linux i686; rv:134.0) Gecko/20100101 Firefox/134.0,1,2025-08-16T15:35:12+00:00,2025-08-16T15:35:12+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,Mozilla/5.0 (Debian; Linux i686; rv:135.0) Gecko/20100101 Firefox/135.0,1,2025-08-16T12:53:18+00:00,2025-08-16T12:53:18+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Debian; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",1,2025-08-16T10:27:11+00:00,2025-08-16T10:27:11+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Debian; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",1,2025-08-16T18:41:34+00:00,2025-08-16T18:41:34+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Debian; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",1,2025-08-16T22:13:06+00:00,2025-08-16T22:13:06+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Debian; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",1,2025-08-16T11:25:56+00:00,2025-08-16T11:25:56+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,Mozilla/5.0 (Debian; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,1,2025-08-16T21:36:49+00:00,2025-08-16T21:36:49+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,Mozilla/5.0 (Debian; Linux x86_64; rv:128.0) Gecko/20100101 Firefox/128.0,1,2025-08-16T12:27:55+00:00,2025-08-16T12:27:55+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
